annee,semaine,mois,date_debut,date_fin,qualite,categorie,type,classe,unite,prix,variation,source
2023,3,,2023-01-16,2023-01-22,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,R=,EUR/kg net,5.39,0.01,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,R=,EUR/kg net,5.38,0.01,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Taureaux,VML,R=,EUR/kg net,4.64,0.04,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,"Viande tous poids, toutes races",R=,EUR/kg net,5.41,0.01,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,R=,EUR/kg net,5.41,0,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,Charolaise -10 ans +350Kg,R=,EUR/kg net,5.4,0,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Génisses,Viande Mixte Lait,R=,EUR/kg net,5.45,-0.01,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Génisses,Viande +350Kg,R=,EUR/kg net,5.41,0,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,R-,EUR/kg net,5.26,0,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Jeunes bovins 12 à 24 mois,Mixte,R-,EUR/kg net,5.11,0,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,R-,EUR/kg net,5.3,-0.01,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,Mixte,R-,EUR/kg net,4.98,0.03,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Génisses,Viande +350Kg,R-,EUR/kg net,5.29,-0.01,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Jeunes bovins 12 à 24 mois,Mixte,O+,EUR/kg net,5.11,0,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Boeufs,Mixte,O+,EUR/kg net,4.99,-0.03,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,O+,EUR/kg net,5.21,0,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,Mixte,O+,EUR/kg net,4.94,0,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,O=,EUR/kg net,5.03,0,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Jeunes bovins 12 à 24 mois,Mixte,O=,EUR/kg net,5.08,0,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Taureaux,VML,O=,EUR/kg net,4.32,0.04,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Boeufs,Mixte,O=,EUR/kg net,5,-0.01,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,"Viande tous poids, toutes races",O=,EUR/kg net,5.11,0,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,Mixte,O=,EUR/kg net,4.9,-0.01,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,Lait,O=,EUR/kg net,4.68,0,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Génisses,Viande Mixte Lait,O=,EUR/kg net,4.97,-0.01,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Jeunes bovins 12 à 24 mois,Lait,O-,EUR/kg net,4.99,0,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Boeufs,Mixte,O-,EUR/kg net,4.91,,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Boeufs,Lait,O-,EUR/kg net,4.77,0.03,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,Mixte,O-,EUR/kg net,4.83,0,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,Lait,O-,EUR/kg net,4.65,0.01,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Jeunes bovins 12 à 24 mois,Lait,P+,EUR/kg net,4.99,0.02,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Boeufs,Lait,P+,EUR/kg net,4.78,0.05,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,Mixte,P+,EUR/kg net,4.73,-0.01,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,Lait,P+,EUR/kg net,4.64,0,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,P=,EUR/kg net,4.98,0.02,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Jeunes bovins 12 à 24 mois,Lait,P=,EUR/kg net,4.89,,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,Lait,P=,EUR/kg net,4.61,0.01,COT-VRO-GBST_nationale-A23-S03.csv
2023,3,,2023-01-16,2023-01-22,Standard,Vaches,Lait,P-,EUR/kg net,4.5,-0.02,COT-VRO-GBST_nationale-A23-S03.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,E,EUR/kg net,5.66,-0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,E,EUR/kg net,5.61,,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,U+,EUR/kg net,5.54,0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 12 à 24 mois,Blonde/Parth.,U+,EUR/kg net,5.71,0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,U=,EUR/kg net,5.53,0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,U=,EUR/kg net,5.51,0,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 12 à 24 mois,Blonde/Parth.,U=,EUR/kg net,5.66,0,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Taureaux,VML,U=,EUR/kg net,4.7,0,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,"Viande tous poids, toutes races",U=,EUR/kg net,5.67,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,U=,EUR/kg net,5.66,-0.07,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Blonde/Parth. -10 ans +350Kg,U=,EUR/kg net,6.09,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Charolaise -10 ans +350Kg,U=,EUR/kg net,5.55,0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Limousine -10 ans +350Kg,U=,EUR/kg net,5.8,-0.06,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Génisses,Viande Mixte Lait,U=,EUR/kg net,5.73,-0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Génisses,Viande +350Kg,U=,EUR/kg net,5.84,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,U-,EUR/kg net,5.48,0,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 12 à 24 mois,Blonde/Parth.,U-,EUR/kg net,5.61,0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,U-,EUR/kg net,5.52,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Blonde/Parth. -10 ans +350Kg,U-,EUR/kg net,5.89,0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Charolaise -10 ans +350Kg,U-,EUR/kg net,5.45,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Limousine -10 ans +350Kg,U-,EUR/kg net,5.69,-0.03,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Génisses,Viande +350Kg,U-,EUR/kg net,5.67,0,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,R+,EUR/kg net,5.42,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,R+,EUR/kg net,5.45,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Blonde/Parth. -10 ans +350Kg,R+,EUR/kg net,5.63,-0.04,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Charolaise -10 ans +350Kg,R+,EUR/kg net,5.43,0,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Limousine -10 ans +350Kg,R+,EUR/kg net,5.56,-0.03,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Génisses,Viande +350Kg,R+,EUR/kg net,5.54,0,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,R=,EUR/kg net,5.36,-0.03,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,R=,EUR/kg net,5.36,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Taureaux,VML,R=,EUR/kg net,4.62,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,"Viande tous poids, toutes races",R=,EUR/kg net,5.4,-0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,R=,EUR/kg net,5.4,-0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Charolaise -10 ans +350Kg,R=,EUR/kg net,5.39,-0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Génisses,Viande Mixte Lait,R=,EUR/kg net,5.45,0,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Génisses,Viande +350Kg,R=,EUR/kg net,5.41,0,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,R-,EUR/kg net,5.24,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 12 à 24 mois,Mixte,R-,EUR/kg net,5.11,0,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,R-,EUR/kg net,5.31,0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Mixte,R-,EUR/kg net,4.98,0,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Génisses,Viande +350Kg,R-,EUR/kg net,5.28,-0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 12 à 24 mois,Mixte,O+,EUR/kg net,5.1,-0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Boeufs,Mixte,O+,EUR/kg net,5,0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,O+,EUR/kg net,5.2,-0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Mixte,O+,EUR/kg net,4.93,-0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,O=,EUR/kg net,5.04,0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 12 à 24 mois,Mixte,O=,EUR/kg net,5.09,0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Taureaux,VML,O=,EUR/kg net,4.25,-0.07,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Boeufs,Mixte,O=,EUR/kg net,4.98,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,"Viande tous poids, toutes races",O=,EUR/kg net,5.09,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Mixte,O=,EUR/kg net,4.9,0,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Lait,O=,EUR/kg net,4.65,-0.03,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Génisses,Viande Mixte Lait,O=,EUR/kg net,4.99,0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 12 à 24 mois,Lait,O-,EUR/kg net,4.99,0,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Boeufs,Lait,O-,EUR/kg net,4.73,-0.04,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Mixte,O-,EUR/kg net,4.82,-0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Lait,O-,EUR/kg net,4.65,0,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 12 à 24 mois,Lait,P+,EUR/kg net,4.97,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Boeufs,Lait,P+,EUR/kg net,4.74,-0.04,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Mixte,P+,EUR/kg net,4.72,-0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Lait,P+,EUR/kg net,4.62,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,P=,EUR/kg net,4.97,-0.01,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Lait,P=,EUR/kg net,4.59,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,4,,2023-01-23,2023-01-29,Standard,Vaches,Lait,P-,EUR/kg net,4.48,-0.02,COT-VRO-GBST_nationale-A23-S04.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,E,EUR/kg net,5.71,0.05,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,U+,EUR/kg net,5.52,-0.02,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 12 à 24 mois,Blonde/Parth.,U+,EUR/kg net,5.68,-0.03,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,U=,EUR/kg net,5.51,-0.02,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,U=,EUR/kg net,5.5,-0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 12 à 24 mois,Blonde/Parth.,U=,EUR/kg net,5.65,-0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Taureaux,VML,U=,EUR/kg net,4.69,-0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,"Viande tous poids, toutes races",U=,EUR/kg net,5.7,0.03,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,U=,EUR/kg net,5.69,0.03,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Blonde/Parth. -10 ans +350Kg,U=,EUR/kg net,6.15,0.06,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Charolaise -10 ans +350Kg,U=,EUR/kg net,5.56,0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Limousine -10 ans +350Kg,U=,EUR/kg net,5.82,0.02,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Génisses,Viande Mixte Lait,U=,EUR/kg net,5.74,0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Génisses,Viande +350Kg,U=,EUR/kg net,5.86,0.02,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,U-,EUR/kg net,5.47,-0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 12 à 24 mois,Blonde/Parth.,U-,EUR/kg net,5.62,0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,U-,EUR/kg net,5.54,0.02,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Blonde/Parth. -10 ans +350Kg,U-,EUR/kg net,5.91,0.02,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Charolaise -10 ans +350Kg,U-,EUR/kg net,5.45,0,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Limousine -10 ans +350Kg,U-,EUR/kg net,5.75,0.06,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Génisses,Viande +350Kg,U-,EUR/kg net,5.68,0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,R+,EUR/kg net,5.42,0,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Boeufs,Viande,R+,EUR/kg net,5.45,,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,R+,EUR/kg net,5.46,0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Blonde/Parth. -10 ans +350Kg,R+,EUR/kg net,5.64,0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Charolaise -10 ans +350Kg,R+,EUR/kg net,5.43,0,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Limousine -10 ans +350Kg,R+,EUR/kg net,5.6,0.04,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Génisses,Viande +350Kg,R+,EUR/kg net,5.53,-0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,R=,EUR/kg net,5.37,0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,R=,EUR/kg net,5.37,0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Taureaux,VML,R=,EUR/kg net,4.59,-0.03,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Boeufs,Viande,R=,EUR/kg net,5.37,,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,"Viande tous poids, toutes races",R=,EUR/kg net,5.39,-0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,R=,EUR/kg net,5.4,0,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Charolaise -10 ans +350Kg,R=,EUR/kg net,5.39,0,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Génisses,Viande Mixte Lait,R=,EUR/kg net,5.46,0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Génisses,Viande +350Kg,R=,EUR/kg net,5.41,0,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,R-,EUR/kg net,5.26,0.02,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 12 à 24 mois,Mixte,R-,EUR/kg net,5.1,-0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,R-,EUR/kg net,5.31,0,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Mixte,R-,EUR/kg net,4.97,-0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Génisses,Viande +350Kg,R-,EUR/kg net,5.3,0.02,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 12 à 24 mois,Mixte,O+,EUR/kg net,5.1,0,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Boeufs,Mixte,O+,EUR/kg net,4.98,-0.02,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,O+,EUR/kg net,5.19,-0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Mixte,O+,EUR/kg net,4.93,0,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,O=,EUR/kg net,5.02,-0.02,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 12 à 24 mois,Mixte,O=,EUR/kg net,5.06,-0.03,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Taureaux,VML,O=,EUR/kg net,4.27,0.02,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Boeufs,Mixte,O=,EUR/kg net,4.98,0,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,"Viande tous poids, toutes races",O=,EUR/kg net,5.09,0,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Mixte,O=,EUR/kg net,4.89,-0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Lait,O=,EUR/kg net,4.65,0,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Génisses,Viande Mixte Lait,O=,EUR/kg net,4.99,0,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Jeunes bovins 12 à 24 mois,Lait,O-,EUR/kg net,4.96,-0.03,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Boeufs,Mixte,O-,EUR/kg net,4.93,,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Boeufs,Lait,O-,EUR/kg net,4.74,0.01,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Mixte,O-,EUR/kg net,4.82,0,COT-VRO-GBST_nationale-A23-S05.csv
2023,5,,2023-01-30,2023-02-05,Standard,Vaches,Lait,O-,EUR/kg net,4.62,-0.03,COT-VRO-GBST_nationale-A23-S05.csv
